refund_id,txn_id,refund_amount,refund_date,reason
4713,160809,40.45,2026-03-21 01:54:36.642991,Customer Request
4714,160884,212.75,2026-01-15 11:07:01.642991,Fraud
4715,160889,97.72,2025-06-04 08:21:53.642991,Fraud
4716,160899,427.5,2026-01-09 19:31:15.642991,Duplicate
4717,160919,469.87,2025-11-26 08:11:06.642991,Customer Request
4718,160985,514.35,2026-04-10 22:24:13.642991,Customer Request
4719,161004,469.03,2025-05-04 04:13:10.642991,Product Issue
4720,161036,109.05,2025-08-05 16:57:02.642991,Duplicate
4721,161096,164.35,2025-06-01 00:37:56.642991,Fraud
4722,161108,89.67,2026-03-19 13:55:35.642991,Fraud
4723,161122,503.01,2026-01-29 12:17:24.642991,Fraud
4724,161148,811.86,2025-07-19 08:45:37.642991,Fraud
4725,161151,25.89,2025-08-13 19:24:21.642991,Product Issue
4726,161161,294.5,2025-12-07 15:34:38.642991,Duplicate
4727,161166,470.81,2025-12-09 17:13:21.642991,Product Issue
4728,161169,20.82,2025-04-26 16:18:40.642991,Customer Request
4729,161200,152.5,2026-03-03 05:19:56.642991,Duplicate
4730,161230,686.47,2026-04-23 11:56:25.642991,Fraud
4731,161270,393.87,2025-09-10 22:07:45.642991,Duplicate
4732,161324,45.73,2025-06-14 03:40:03.642991,Product Issue
4733,161325,194.51,2026-03-12 22:21:59.642991,Customer Request
4734,161339,577.91,2025-06-08 14:10:55.642991,Product Issue
4735,161357,541.8,2026-02-27 01:50:58.642991,Duplicate
4736,161366,107.09,2025-11-17 17:00:03.642991,Fraud
4737,161437,515.66,2025-12-21 08:56:13.642991,Duplicate
4738,161488,841.27,2026-03-29 22:06:45.642991,Customer Request
4739,161529,365.04,2025-12-27 22:51:23.642991,Duplicate
4740,161562,34.01,2025-12-20 09:09:45.642991,Customer Request
4741,161600,441.9,2025-06-08 22:10:00.642991,Duplicate
4742,161621,186.9,2025-08-05 16:35:06.642991,Product Issue
4743,161630,245.04,2026-02-02 13:13:40.642991,Fraud
4744,161690,673.66,2025-10-26 00:15:03.642991,Product Issue
4745,161772,572.07,2025-06-22 03:24:39.642991,Product Issue
4746,161779,687.39,2025-12-08 03:35:27.642991,Fraud
4747,161809,542.67,2025-10-07 08:12:28.642991,Fraud
4748,161818,477.34,2026-02-14 05:34:58.642991,Fraud
4749,161858,694.54,2025-06-16 18:57:32.642991,Duplicate
4750,161862,407.45,2025-06-27 05:20:00.642991,Fraud
4751,161900,460.74,2025-11-15 14:06:11.642991,Customer Request
4752,161903,582.08,2025-10-06 13:27:48.642991,Product Issue
4753,161918,375.04,2026-01-08 05:25:48.642991,Duplicate
4754,161967,518.11,2026-01-14 17:10:59.642991,Fraud
4755,162006,85.53,2026-03-31 03:20:22.642991,Product Issue
4756,162049,117.0,2026-01-12 01:57:38.642991,Fraud
4757,162055,174.66,2025-11-12 04:40:18.642991,Fraud
4758,162059,304.7,2025-07-22 15:01:21.642991,Customer Request
4759,162093,212.09,2025-04-28 15:32:56.642991,Customer Request
4760,162143,507.98,2025-08-06 01:22:30.642991,Customer Request
4761,162160,440.77,2025-10-24 17:27:45.642991,Duplicate
4762,162236,644.92,2025-07-10 11:14:35.642991,Duplicate
4763,162263,315.32,2026-01-24 20:36:25.642991,Duplicate
4764,162271,740.12,2025-11-28 20:55:41.642991,Product Issue
4765,162386,535.74,2025-06-04 15:50:31.642991,Fraud
4766,162390,394.69,2025-10-25 18:44:57.642991,Fraud
4767,162392,417.13,2025-07-27 20:09:46.642991,Fraud
4768,162468,686.0,2025-10-01 18:21:01.642991,Product Issue
4769,162469,159.81,2026-04-19 03:29:06.642991,Fraud
4770,162474,149.81,2025-11-06 23:21:30.642991,Customer Request
4771,162501,927.06,2025-05-07 23:55:20.642991,Duplicate
4772,162538,341.83,2026-02-25 23:33:58.642991,Product Issue
4773,162570,338.88,2025-10-21 11:20:15.642991,Customer Request
4774,162578,154.12,2025-06-08 18:02:30.642991,Customer Request
4775,162611,292.45,2025-10-04 04:33:18.642991,Fraud
4776,162622,418.89,2026-03-28 02:04:05.642991,Duplicate
4777,162637,31.73,2025-08-04 14:45:15.642991,Fraud
4778,162641,57.22,2025-08-10 16:55:55.642991,Fraud
4779,162650,248.17,2026-04-07 10:16:58.642991,Fraud
4780,162693,309.42,2025-06-07 13:34:08.642991,Fraud
4781,162705,461.75,2026-02-23 15:45:16.642991,Customer Request
4782,162739,738.59,2025-06-08 04:00:46.642991,Product Issue
4783,162759,496.3,2025-08-24 03:05:08.642991,Customer Request
4784,162764,283.17,2025-07-11 17:19:01.642991,Duplicate
4785,162775,415.34,2025-06-25 21:54:38.642991,Duplicate
4786,162799,423.84,2025-07-16 01:46:16.642991,Duplicate
4787,162808,24.23,2025-10-19 07:46:55.642991,Product Issue
4788,162976,878.37,2026-03-28 07:22:29.642991,Customer Request
4789,162984,97.18,2025-06-12 06:40:28.642991,Fraud
4790,162998,472.43,2026-02-25 01:15:06.642991,Fraud
4791,163008,272.21,2026-03-14 05:55:09.642991,Fraud
4792,163063,331.96,2025-06-22 01:58:12.642991,Product Issue
4793,163066,101.62,2026-02-10 23:38:50.642991,Customer Request
4794,163088,658.04,2026-03-20 23:03:32.642991,Customer Request
4795,163155,124.69,2025-10-12 11:28:01.642991,Fraud
4796,163159,223.3,2025-07-31 15:16:00.642991,Customer Request
4797,163177,609.37,2025-08-15 15:39:29.642991,Customer Request
4798,163247,197.48,2025-07-28 04:32:30.642991,Fraud
4799,163263,764.98,2025-08-07 13:08:51.642991,Duplicate
4800,163377,309.57,2026-03-22 10:06:01.642991,Fraud
4801,163412,605.5,2025-12-14 23:25:28.642991,Fraud
4802,163452,110.15,2026-01-14 07:53:25.642991,Fraud
4803,163463,539.38,2025-12-23 22:34:56.642991,Customer Request
4804,163513,388.69,2026-01-27 17:04:16.642991,Product Issue
4805,163553,37.72,2026-04-15 12:02:40.642991,Fraud
4806,163555,351.32,2025-10-10 19:12:28.642991,Product Issue
4807,163603,618.06,2025-11-01 00:00:58.642991,Customer Request
4808,163616,289.21,2026-02-09 14:16:34.642991,Product Issue
4809,163620,258.65,2025-12-15 10:08:54.642991,Product Issue
4810,163675,10.26,2025-08-10 10:51:01.642991,Duplicate
4811,163726,370.05,2025-08-20 11:12:39.642991,Customer Request
4812,163745,427.95,2026-02-07 02:03:58.642991,Product Issue
4813,163818,65.07,2025-05-30 23:24:38.642991,Product Issue
4814,163831,548.75,2026-03-06 11:59:54.642991,Customer Request
4815,163839,154.51,2025-10-27 15:09:40.642991,Fraud
4816,163862,408.03,2025-10-07 08:56:49.642991,Fraud
4817,163866,598.94,2026-02-06 03:14:52.642991,Product Issue
4818,163872,225.21,2025-08-24 00:45:15.642991,Duplicate
4819,163878,46.97,2026-03-21 16:47:35.642991,Duplicate
4820,163881,614.7,2025-12-25 11:59:25.642991,Product Issue
4821,163949,7.83,2026-04-03 07:27:47.642991,Product Issue
4822,163972,595.1,2025-11-01 08:36:53.642991,Customer Request
4823,164020,730.96,2026-01-17 08:32:26.642991,Product Issue
4824,164066,97.65,2025-10-08 17:09:23.642991,Product Issue
4825,164084,634.92,2026-01-25 22:23:28.642991,Customer Request
4826,164100,419.12,2026-01-27 05:59:37.642991,Duplicate
4827,164113,167.56,2025-11-11 08:03:15.642991,Customer Request
4828,164120,218.39,2026-03-16 02:15:10.642991,Fraud
4829,164122,339.22,2026-03-01 19:40:05.642991,Product Issue
4830,164124,281.63,2025-10-10 22:52:09.642991,Duplicate
4831,164150,414.0,2026-01-29 12:32:09.642991,Duplicate
4832,164158,452.01,2026-02-08 03:55:44.642991,Product Issue
4833,164204,362.73,2026-02-13 23:06:01.642991,Product Issue
4834,164233,146.55,2026-02-05 01:18:47.642991,Customer Request
4835,164248,604.75,2025-06-12 23:52:32.642991,Customer Request
4836,164258,169.7,2025-09-01 14:53:42.642991,Product Issue
4837,164293,491.16,2025-08-20 18:37:47.642991,Duplicate
4838,164297,125.21,2025-12-27 19:53:43.642991,Fraud
4839,164313,41.55,2025-07-07 10:56:52.642991,Customer Request
4840,164376,335.54,2025-07-27 02:58:43.642991,Fraud
4841,164400,95.22,2026-01-08 07:00:43.642991,Duplicate
4842,164480,24.34,2026-01-14 22:06:39.642991,Customer Request
4843,164509,47.36,2026-01-30 01:11:14.642991,Product Issue
4844,164535,416.09,2025-10-14 12:07:09.642991,Product Issue
4845,164542,795.55,2025-07-03 22:56:04.642991,Customer Request
4846,164560,281.13,2026-01-15 10:47:31.642991,Customer Request
4847,164578,450.82,2026-03-29 18:21:00.642991,Product Issue
4848,164582,161.16,2026-04-08 01:21:50.642991,Fraud
4849,164598,713.99,2025-11-23 18:59:49.642991,Duplicate
4850,164616,801.62,2025-11-12 10:09:59.642991,Product Issue
4851,164642,305.02,2026-03-15 02:41:10.642991,Fraud
4852,164645,246.5,2026-04-10 08:41:21.642991,Duplicate
4853,164724,503.69,2026-02-12 05:39:22.642991,Product Issue
4854,164811,462.24,2025-06-15 19:41:13.642991,Product Issue
4855,164838,153.08,2025-07-13 00:40:57.642991,Product Issue
4856,164852,433.16,2026-04-03 01:11:53.642991,Customer Request
4857,164967,123.2,2026-01-07 08:23:10.642991,Duplicate
4858,164968,511.87,2026-03-03 12:02:15.642991,Fraud
4859,164981,445.01,2025-05-29 07:42:15.642991,Product Issue
4860,165007,437.86,2026-03-03 00:36:34.642991,Customer Request
4861,165023,282.8,2026-04-02 05:10:07.642991,Duplicate
4862,165080,445.26,2026-02-25 01:38:16.642991,Duplicate
4863,165139,191.9,2025-08-19 12:57:58.642991,Duplicate
4864,165140,268.98,2026-03-08 01:53:28.642991,Customer Request
4865,165142,497.12,2025-12-16 01:00:46.642991,Fraud
4866,165156,98.48,2025-05-26 03:44:37.642991,Customer Request
4867,165167,524.47,2025-06-17 07:05:25.642991,Product Issue
4868,165171,126.54,2025-12-31 13:15:23.642991,Duplicate
4869,165198,550.5,2025-07-10 10:20:25.642991,Fraud
4870,165246,187.22,2025-09-20 16:17:10.642991,Duplicate
4871,165261,693.45,2025-11-28 02:08:56.642991,Duplicate
4872,165316,75.08,2025-05-05 00:04:38.642991,Duplicate
4873,165321,396.68,2025-06-06 13:54:52.642991,Customer Request
4874,165411,644.23,2025-05-05 21:50:57.642991,Customer Request
4875,165423,125.13,2025-04-26 06:25:40.642991,Duplicate
4876,165441,646.94,2026-01-30 18:46:11.642991,Duplicate
4877,165461,589.6,2025-10-22 06:11:32.642991,Product Issue
4878,165491,105.92,2025-10-11 01:31:26.642991,Duplicate
4879,165547,527.83,2025-10-01 09:30:50.642991,Product Issue
4880,165548,166.56,2025-07-01 02:28:24.642991,Fraud
4881,165551,329.85,2025-07-10 00:03:51.642991,Product Issue
4882,165635,345.53,2025-09-15 18:40:38.642991,Duplicate
4883,165705,371.33,2025-11-26 07:06:52.642991,Fraud
4884,165712,497.51,2025-05-20 14:12:15.642991,Duplicate
4885,165735,135.34,2026-02-13 16:49:47.642991,Customer Request
4886,165738,130.2,2025-11-06 14:58:00.642991,Duplicate
4887,165749,157.48,2025-12-10 13:13:19.642991,Customer Request
4888,165750,331.33,2025-11-15 20:28:50.642991,Customer Request
4889,165895,157.98,2025-07-08 11:05:51.642991,Fraud
4890,165979,18.82,2025-11-30 17:07:58.642991,Customer Request
4891,166016,469.14,2026-01-27 18:40:40.642991,Fraud
4892,166024,652.02,2026-01-17 12:26:22.642991,Product Issue
4893,166072,451.88,2025-07-17 19:02:52.642991,Duplicate
4894,166080,294.93,2026-03-01 01:31:00.642991,Duplicate
4895,166102,574.1,2025-08-22 08:41:59.642991,Customer Request
4896,166111,247.33,2026-01-14 16:59:16.642991,Product Issue
4897,166151,249.74,2025-10-20 15:05:16.642991,Duplicate
4898,166161,159.19,2025-07-15 14:53:00.642991,Product Issue
4899,166163,180.39,2025-07-08 23:18:28.642991,Duplicate
4900,166203,23.49,2025-11-24 10:55:28.642991,Product Issue
4901,166279,465.81,2025-11-29 03:28:04.642991,Duplicate
4902,166282,439.87,2026-03-08 06:41:58.642991,Fraud
4903,166288,384.23,2025-10-08 16:21:16.642991,Customer Request
4904,166347,265.57,2025-11-24 06:58:09.642991,Duplicate
4905,166372,838.89,2026-03-05 09:48:08.642991,Duplicate
4906,166403,442.39,2026-03-04 12:22:21.642991,Duplicate
4907,166439,483.17,2026-01-03 23:13:46.642991,Customer Request
4908,166466,436.26,2025-12-24 20:26:03.642991,Product Issue
4909,166497,458.96,2025-11-13 17:58:25.642991,Customer Request
4910,166506,460.94,2025-09-04 10:51:39.642991,Duplicate
4911,166534,315.94,2026-01-15 05:06:30.642991,Customer Request
4912,166718,659.58,2025-09-05 23:49:34.642991,Duplicate
4913,166722,445.09,2025-09-21 05:52:26.642991,Fraud
4914,166798,62.67,2025-12-10 19:26:03.642991,Duplicate
4915,166805,637.9,2025-12-06 22:51:13.642991,Duplicate
4916,166824,85.78,2026-04-01 17:48:33.642991,Customer Request
4917,166866,40.2,2026-04-08 08:01:10.642991,Product Issue
4918,166871,286.16,2025-07-13 00:30:41.642991,Customer Request
4919,166872,106.59,2025-11-12 06:37:44.642991,Product Issue
4920,166903,247.13,2026-04-20 17:37:15.642991,Customer Request
4921,166996,455.97,2025-05-06 18:40:12.642991,Duplicate
4922,167021,112.39,2025-07-23 20:21:38.642991,Fraud
4923,167058,298.85,2025-12-29 13:43:50.642991,Fraud
4924,167133,583.87,2025-12-28 04:10:04.642991,Fraud
4925,167135,453.66,2025-07-18 17:55:34.642991,Duplicate
4926,167166,182.41,2025-10-12 12:31:27.642991,Customer Request
4927,167169,169.06,2025-08-05 20:38:46.642991,Customer Request
4928,167239,147.1,2025-05-07 11:35:17.642991,Duplicate
4929,167244,185.76,2025-10-13 18:10:02.642991,Product Issue
4930,167264,26.29,2026-02-21 00:17:44.642991,Fraud
4931,167282,631.8,2026-02-03 06:36:17.642991,Customer Request
4932,167312,23.33,2025-12-23 01:15:37.642991,Product Issue
4933,167385,672.15,2025-05-09 14:19:11.642991,Customer Request
4934,167391,23.85,2025-10-10 17:23:05.642991,Product Issue
4935,167394,477.58,2025-10-13 04:59:18.642991,Customer Request
4936,167401,717.82,2025-12-12 19:42:20.642991,Product Issue
4937,167413,607.19,2026-01-12 18:15:48.642991,Product Issue
4938,167417,747.89,2025-11-13 05:27:33.642991,Fraud
4939,167425,718.62,2025-12-26 19:54:42.642991,Product Issue
4940,167434,406.76,2025-09-23 21:45:57.642991,Product Issue
4941,167449,581.17,2025-07-28 01:47:00.642991,Product Issue
4942,167513,526.83,2025-09-17 23:00:42.642991,Fraud
4943,167565,471.76,2025-10-07 17:39:19.642991,Fraud
4944,167577,167.54,2025-12-01 11:33:26.642991,Duplicate
4945,167677,176.72,2025-04-28 21:04:34.642991,Fraud
4946,167714,430.12,2026-02-09 08:03:50.642991,Product Issue
4947,167854,775.57,2026-03-15 22:52:29.642991,Product Issue
4948,167856,398.89,2025-09-29 07:48:45.642991,Product Issue
4949,167873,649.89,2025-05-28 20:00:25.642991,Customer Request
4950,167888,304.33,2025-09-17 18:49:15.642991,Duplicate
4951,167911,188.9,2026-03-05 01:57:39.642991,Customer Request
4952,167921,43.82,2025-10-28 15:10:51.642991,Customer Request
4953,167944,40.75,2025-09-04 04:24:36.642991,Fraud
4954,167980,101.93,2025-07-26 03:14:03.642991,Duplicate
4955,168048,438.54,2026-01-21 14:30:29.642991,Duplicate
4956,168104,115.52,2025-06-15 06:25:16.642991,Customer Request
4957,168109,285.59,2026-04-05 08:04:18.642991,Fraud
4958,168130,482.94,2025-10-10 16:49:30.642991,Product Issue
4959,168173,687.35,2025-07-09 11:08:30.642991,Product Issue
4960,168175,610.03,2025-09-10 00:34:05.642991,Duplicate
4961,168260,264.23,2025-05-28 20:05:01.642991,Fraud
4962,168271,90.08,2026-02-05 12:58:53.642991,Fraud
4963,168295,683.86,2025-05-29 07:21:32.642991,Fraud
4964,168364,222.35,2025-08-26 17:37:36.642991,Duplicate
4965,168369,5.94,2026-03-01 10:39:32.642991,Duplicate
4966,168381,346.38,2026-03-24 14:21:14.642991,Customer Request
4967,168433,331.12,2026-01-08 00:28:23.642991,Duplicate
4968,168438,333.28,2025-05-26 18:05:29.642991,Duplicate
4969,168485,91.12,2025-08-08 17:52:46.642991,Product Issue
4970,168509,599.31,2025-05-23 06:30:41.642991,Customer Request
4971,168511,64.88,2026-03-17 18:53:38.642991,Customer Request
4972,168522,573.47,2025-07-10 04:22:58.642991,Customer Request
4973,168543,194.56,2025-09-11 04:33:46.642991,Fraud
4974,168551,17.24,2026-01-06 12:40:41.642991,Fraud
4975,168554,466.52,2025-09-09 04:51:10.642991,Product Issue
4976,168584,216.22,2025-12-24 18:02:20.642991,Product Issue
4977,168600,522.29,2026-04-08 02:00:57.642991,Customer Request
4978,168650,868.32,2025-10-16 17:12:37.642991,Fraud
4979,168725,267.28,2025-07-21 19:20:34.642991,Fraud
4980,168744,561.65,2025-05-27 15:26:46.642991,Duplicate
4981,168768,380.3,2025-09-09 16:57:19.642991,Fraud
4982,168789,529.19,2025-09-13 21:20:56.642991,Product Issue
4983,168791,485.98,2025-07-07 12:44:47.642991,Product Issue
4984,168811,291.58,2026-03-21 05:14:55.642991,Product Issue
4985,168825,52.12,2025-09-19 23:38:18.642991,Product Issue
4986,168890,727.14,2025-05-21 02:06:02.642991,Fraud
4987,168895,447.67,2026-02-15 20:23:35.642991,Fraud
4988,168930,722.51,2025-07-04 18:20:25.642991,Duplicate
4989,169015,100.01,2025-04-28 00:04:49.642991,Customer Request
4990,169069,414.65,2025-12-24 18:26:04.642991,Duplicate
4991,169077,518.74,2025-12-31 15:05:02.642991,Duplicate
4992,169081,832.67,2025-08-12 03:34:34.642991,Product Issue
4993,169114,276.83,2026-01-03 20:45:27.642991,Duplicate
4994,169140,483.99,2026-02-01 00:49:37.642991,Customer Request
4995,169145,711.76,2025-11-29 16:49:56.642991,Product Issue
4996,169188,162.48,2026-04-20 20:25:01.642991,Customer Request
4997,169203,268.02,2026-03-29 10:52:40.642991,Fraud
4998,169283,605.98,2026-02-14 16:44:33.642991,Customer Request
4999,169290,106.78,2026-02-07 18:35:15.642991,Customer Request
5000,169387,747.37,2025-06-10 12:56:31.642991,Customer Request
5001,169419,620.16,2026-01-20 14:06:29.642991,Product Issue
5002,169421,140.25,2025-07-30 15:17:56.642991,Customer Request
5003,169451,48.08,2025-12-02 05:33:27.642991,Customer Request
5004,169509,41.01,2025-08-29 01:08:35.642991,Product Issue
5005,169547,678.96,2025-06-11 17:19:33.642991,Product Issue
5006,169573,574.91,2026-02-04 09:05:17.642991,Duplicate
5007,169581,56.37,2025-05-03 03:16:57.642991,Product Issue
5008,169590,268.46,2025-06-13 04:44:18.642991,Fraud
5009,169645,846.31,2026-04-12 03:38:31.642991,Customer Request
5010,169650,162.5,2025-07-25 16:19:37.642991,Customer Request
5011,169796,483.52,2025-07-19 11:04:39.642991,Fraud
5012,169804,448.19,2026-03-01 10:02:30.642991,Fraud
5013,169844,33.74,2025-05-17 06:19:38.642991,Fraud
5014,169849,254.26,2025-09-22 11:03:25.642991,Fraud
5015,169853,317.95,2025-06-16 13:12:14.642991,Product Issue
5016,169870,281.78,2026-03-09 12:45:40.642991,Duplicate
5017,169886,278.61,2025-06-20 05:48:14.642991,Fraud
5018,169905,201.1,2025-10-07 20:07:10.642991,Product Issue
5019,169919,504.81,2025-11-17 00:47:21.642991,Fraud
5020,169958,350.81,2025-12-28 08:48:21.642991,Fraud
5021,169993,459.72,2025-10-07 21:29:52.642991,Customer Request
5022,170016,440.54,2025-06-25 22:23:05.642991,Fraud
5023,170039,468.23,2026-02-14 13:42:04.642991,Duplicate
5024,170106,383.95,2025-07-21 07:47:40.642991,Fraud
5025,170172,293.11,2026-04-10 04:49:27.642991,Product Issue
5026,170257,195.7,2025-12-05 19:17:32.642991,Duplicate
5027,170360,297.4,2026-02-08 07:45:49.642991,Product Issue
5028,170385,414.03,2025-09-06 05:30:33.642991,Customer Request
5029,170419,400.76,2025-08-25 15:24:13.642991,Fraud
5030,170424,156.06,2025-09-28 22:46:24.642991,Duplicate
5031,170526,455.95,2025-12-07 12:38:04.642991,Duplicate
5032,170571,238.4,2025-12-25 04:29:58.642991,Fraud
5033,170578,422.51,2025-06-05 18:56:14.642991,Fraud
5034,170694,724.11,2025-09-13 17:32:47.642991,Customer Request
5035,170765,579.23,2025-11-12 10:48:02.642991,Fraud
5036,170773,548.44,2026-03-27 03:04:51.642991,Fraud
5037,170826,502.43,2025-09-02 14:05:34.642991,Product Issue
5038,170882,339.43,2025-05-06 09:21:30.642991,Duplicate
5039,170978,370.46,2025-07-02 16:20:31.642991,Product Issue
5040,170981,209.41,2025-05-26 17:07:22.642991,Customer Request
5041,170991,353.79,2026-03-09 11:43:18.642991,Fraud
5042,171035,427.14,2025-12-23 07:09:30.642991,Duplicate
5043,171050,347.45,2026-02-12 01:40:09.642991,Duplicate
5044,171074,169.5,2025-07-17 20:43:01.642991,Duplicate
5045,171082,461.19,2025-12-18 10:26:39.642991,Duplicate
5046,171089,116.5,2026-01-26 19:27:52.642991,Duplicate
5047,171101,384.32,2025-07-06 11:33:55.642991,Fraud
5048,171149,739.83,2025-09-13 15:44:20.642991,Duplicate
5049,171194,525.57,2025-09-08 23:04:39.642991,Duplicate
5050,171207,222.85,2025-10-27 12:39:10.642991,Customer Request
5051,171241,725.46,2026-01-14 17:49:37.642991,Fraud
5052,171355,169.98,2025-08-23 04:04:00.642991,Fraud
5053,171359,751.45,2025-05-09 10:09:58.642991,Product Issue
5054,171364,192.02,2025-12-01 21:26:43.642991,Fraud
5055,171376,493.85,2026-02-12 17:49:46.642991,Fraud
5056,171396,281.78,2025-05-11 10:01:32.642991,Fraud
5057,171401,727.09,2025-08-11 09:45:33.642991,Fraud
5058,171407,327.2,2025-07-06 13:13:22.642991,Duplicate
5059,171528,97.41,2025-10-11 19:20:27.642991,Fraud
5060,171544,552.83,2025-12-25 17:54:05.642991,Duplicate
5061,171577,353.2,2025-11-29 06:16:07.642991,Duplicate
5062,171601,694.74,2025-07-06 10:20:13.642991,Fraud
5063,171632,113.18,2025-06-30 04:41:30.642991,Product Issue
5064,171662,916.18,2025-08-26 16:15:21.642991,Customer Request
5065,171667,506.82,2025-12-17 14:37:15.642991,Duplicate
5066,171687,419.27,2025-09-10 07:11:00.642991,Fraud
5067,171690,275.7,2025-07-17 16:17:08.642991,Duplicate
5068,171729,603.82,2025-10-26 11:31:38.642991,Duplicate
5069,171761,463.79,2025-08-07 18:32:28.642991,Product Issue
5070,171814,167.15,2025-04-27 15:48:22.642991,Fraud
5071,171891,539.23,2025-08-17 20:22:57.642991,Duplicate
5072,171915,240.43,2025-09-13 19:09:23.642991,Duplicate
5073,171966,733.24,2025-10-19 10:13:47.642991,Customer Request
5074,172131,861.4,2025-07-21 22:11:00.642991,Duplicate
5075,172223,294.89,2026-02-16 12:38:38.642991,Fraud
5076,172264,234.65,2025-07-26 22:27:44.642991,Duplicate
5077,172289,63.56,2026-02-18 08:21:38.642991,Duplicate
5078,172340,461.64,2025-09-05 10:20:46.642991,Duplicate
5079,172443,665.68,2026-03-24 02:50:30.642991,Duplicate
5080,172486,346.64,2025-06-17 06:51:26.642991,Customer Request
5081,172507,181.21,2025-12-13 08:32:34.642991,Customer Request
5082,172518,499.22,2026-02-27 07:42:31.642991,Product Issue
5083,172526,468.38,2026-03-17 18:52:16.642991,Product Issue
5084,172528,168.93,2025-08-06 15:01:05.642991,Product Issue
5085,172591,333.01,2025-04-29 21:29:32.642991,Product Issue
5086,172602,323.29,2025-09-16 12:16:36.642991,Customer Request
5087,172657,402.8,2026-02-05 05:01:17.642991,Fraud
5088,172774,513.91,2026-04-22 07:46:23.642991,Fraud
5089,172776,526.77,2025-12-07 22:43:54.642991,Fraud
5090,172791,298.92,2025-09-01 02:44:28.642991,Fraud
5091,172815,154.13,2025-11-04 19:05:38.642991,Fraud
5092,172823,629.29,2025-11-21 07:27:47.642991,Customer Request
5093,172887,460.95,2025-12-22 19:54:54.642991,Customer Request
5094,172905,277.12,2025-08-21 19:43:26.642991,Duplicate
5095,172917,246.79,2025-10-20 03:12:24.642991,Customer Request
5096,172964,462.04,2025-08-24 23:40:30.642991,Customer Request
5097,172973,59.83,2025-05-28 12:13:20.642991,Product Issue
5098,172976,213.58,2025-06-15 07:27:31.642991,Fraud
5099,172989,380.4,2025-08-01 20:12:23.642991,Product Issue
5100,172994,154.74,2025-11-28 23:37:19.642991,Product Issue
5101,173024,76.99,2025-09-26 18:33:27.642991,Fraud
5102,173039,580.68,2025-08-08 19:49:18.642991,Product Issue
5103,173068,433.38,2025-08-18 23:22:18.642991,Fraud
5104,173111,625.17,2025-09-20 10:58:56.642991,Customer Request
5105,173120,383.08,2025-06-05 08:12:57.642991,Customer Request
5106,173227,349.42,2025-09-29 01:17:06.642991,Duplicate
5107,173314,282.13,2025-09-19 01:26:18.642991,Product Issue
5108,173360,697.65,2025-10-31 05:41:00.642991,Fraud
5109,173372,473.85,2025-12-11 19:33:31.642991,Fraud
5110,173434,159.2,2025-07-14 07:22:25.642991,Fraud
5111,173437,317.22,2025-10-25 13:10:56.642991,Product Issue
5112,173507,487.08,2026-02-19 16:17:40.642991,Customer Request
5113,173524,419.66,2025-11-03 12:24:43.642991,Duplicate
5114,173535,88.28,2026-02-27 18:19:35.642991,Duplicate
5115,173539,250.4,2026-03-08 13:32:01.642991,Duplicate
5116,173575,58.71,2026-01-23 19:26:24.642991,Product Issue
5117,173583,409.5,2025-05-18 20:35:26.642991,Customer Request
5118,173599,180.37,2025-12-27 14:29:43.642991,Fraud
5119,173612,889.7,2025-09-25 07:53:05.642991,Fraud
5120,173671,54.91,2025-05-06 11:08:13.642991,Product Issue
5121,173694,240.79,2025-05-14 12:30:07.642991,Customer Request
5122,173714,175.48,2026-02-05 13:53:51.642991,Product Issue
5123,173769,549.73,2025-08-04 15:23:02.642991,Product Issue
5124,173786,389.41,2025-07-09 18:34:01.642991,Fraud
5125,173819,894.34,2026-03-16 01:10:34.642991,Product Issue
5126,173932,473.53,2025-09-17 01:19:29.642991,Duplicate
5127,173935,469.37,2025-10-14 04:52:05.642991,Fraud
5128,173976,649.04,2026-01-31 16:59:37.642991,Customer Request
5129,174075,594.62,2025-05-09 14:33:37.642991,Customer Request
5130,174145,323.0,2025-07-11 13:43:37.642991,Duplicate
5131,174173,262.73,2025-11-24 07:25:19.642991,Duplicate
5132,174177,477.05,2025-04-27 05:23:34.642991,Fraud
5133,174211,368.89,2025-07-23 08:41:33.642991,Product Issue
5134,174244,254.24,2025-08-24 10:04:36.642991,Customer Request
5135,174269,331.31,2025-08-08 06:13:04.642991,Fraud
5136,174274,9.86,2025-07-04 04:20:39.642991,Customer Request
5137,174289,912.28,2025-12-30 20:58:55.642991,Fraud
5138,174403,207.79,2026-03-19 04:41:48.642991,Product Issue
5139,174418,678.54,2026-04-17 21:40:42.642991,Product Issue
5140,174446,691.23,2026-01-04 01:06:08.642991,Duplicate
5141,174461,596.01,2025-10-28 23:09:42.642991,Duplicate
5142,174493,418.71,2026-03-30 05:43:17.642991,Fraud
5143,174494,436.79,2025-10-25 13:34:57.642991,Product Issue
5144,174514,351.48,2025-05-05 00:04:16.642991,Customer Request
5145,174553,634.49,2025-06-28 09:54:49.642991,Customer Request
5146,174580,98.96,2025-05-04 17:09:58.642991,Fraud
5147,174642,776.42,2025-05-30 04:48:08.642991,Fraud
5148,174665,626.78,2025-07-17 00:09:41.642991,Fraud
5149,174688,75.68,2025-05-17 20:55:16.642991,Fraud
5150,174735,309.67,2025-11-04 16:33:09.642991,Product Issue
5151,174759,225.99,2025-07-24 15:48:47.642991,Product Issue
5152,174760,384.7,2025-12-09 02:59:44.642991,Duplicate
